kind,wall_time,elapsed_s,arrival_gap_ms,source_gap_ms,px4_timestamp_us,agent_pid,agent_restarts,agent_active,load1,wlan_rx_packets,wlan_rx_dropped,wlan_tx_packets,wlan_tx_dropped,softnet_dropped_total,status,failsafe
sensor_combined,2026-08-07T14:58:56.240+08:00,38.795,28.984752000042135,22.504,1075208465,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:56.269+08:00,38.824,29.383585999994466,9.002,1075217467,1667,0,active,1.47,,,,,0,,
failsafe_flags,2026-08-07T14:58:56.987+08:00,39.537,,,1075867322,1667,0,active,1.47,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:58:57.019+08:00,39.572,747.6998679999269,1017.235,1076234702,1667,0,active,1.47,,,,,0,,
vehicle_status,2026-08-07T14:58:57.051+08:00,39.603,,,1075889083,1667,0,active,1.47,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T14:58:57.083+08:00,39.637,65.14971300020989,40.459,1076275161,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.114+08:00,39.668,30.806807999852026,4.549,1076279710,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.144+08:00,39.698,30.13763400008429,8.954,1076288664,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.175+08:00,39.729,30.90634099999079,9.001,1076297665,1667,0,active,1.47,,,,,0,,
failsafe_flags,2026-08-07T14:58:57.203+08:00,39.758,,,1076417216,1667,0,active,1.47,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:58:57.234+08:00,39.788,59.11931299988282,9.002,1076306667,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.263+08:00,39.818,29.94045700006609,40.555,1076347222,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.292+08:00,39.847,29.066906000025483,17.956,1076365178,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.321+08:00,39.875,28.576794999935373,13.502,1076378680,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.350+08:00,39.904,29.163238000137426,90.017,1076468697,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.380+08:00,39.935,30.130976999998893,9.002,1076477699,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.410+08:00,39.964,29.826202999856832,9.001,1076486700,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.439+08:00,39.994,29.41879000013614,49.509,1076536209,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.468+08:00,40.023,28.978638999888062,9.002,1076545211,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.498+08:00,40.051,28.662310000072466,13.502,1076558713,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.527+08:00,40.082,30.294581999896764,49.509,1076608222,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.556+08:00,40.111,29.497745000071518,18.004,1076626226,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.587+08:00,40.140,28.57141899994531,9.001,1076635227,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.616+08:00,40.171,30.83263500002431,63.012,1076698239,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.646+08:00,40.200,29.44266500003323,9.049,1076707288,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.675+08:00,40.229,29.12336100007451,17.956,1076725244,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.704+08:00,40.259,29.66682199985371,81.015,1076806259,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.733+08:00,40.288,28.89917300012712,18.003,1076824262,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.764+08:00,40.317,29.491631999917445,13.503,1076837765,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.793+08:00,40.348,30.926598999940325,49.556,1076887321,1667,0,active,1.47,,,,,0,,
failsafe_flags,2026-08-07T14:58:57.821+08:00,40.376,,,1076957229,1667,0,active,1.47,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:58:57.853+08:00,40.406,57.29664800014689,8.954,1076896275,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.882+08:00,40.437,31.64441900003112,58.559,1076954834,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.911+08:00,40.466,28.36451199982548,13.454,1076968288,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.941+08:00,40.494,28.614240000024438,27.006,1076995294,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:57.971+08:00,40.524,30.257970000093337,63.011,1077058305,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.000+08:00,40.554,29.528467999853092,27.005,1077085310,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.028+08:00,40.583,29.18020000015531,31.506,1077116816,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.058+08:00,40.612,29.281524999987596,9.001,1077125817,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.086+08:00,40.641,28.990864999968835,9.05,1077134867,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.115+08:00,40.670,28.542613999889,13.455,1077148322,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.145+08:00,40.699,28.98936000019603,9.049,1077157371,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.174+08:00,40.728,29.368960999818228,31.458,1077188829,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.203+08:00,40.757,29.00404900015019,9.002,1077197831,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.231+08:00,40.786,29.0530800000397,18.003,1077215834,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:58.260+08:00,40.815,29.042582999863953,9.049,1077224883,1667,0,active,1.47,,,,,0,,
failsafe_flags,2026-08-07T14:58:58.987+08:00,41.539,,,1078059281,1667,0,active,1.47,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:58:59.020+08:00,41.572,756.9005630000447,1012.687,1078237570,1667,0,active,1.47,,,,,0,,
vehicle_status,2026-08-07T14:58:59.053+08:00,41.604,,,1077916083,1667,0,active,1.47,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T14:58:59.085+08:00,41.638,66.10445999990588,35.958,1078273528,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:59.117+08:00,41.669,31.094524000081947,4.501,1078278029,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:59.147+08:00,41.700,30.850045000079263,9.002,1078287031,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:59.177+08:00,41.731,30.74350399992909,9.003,1078296034,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:59.206+08:00,41.761,29.893635000007635,9.048,1078305082,1667,0,active,1.47,,,,,0,,
sensor_combined,2026-08-07T14:58:59.237+08:00,41.790,28.7423839999974,22.504,1078327586,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.266+08:00,41.821,31.327482000051532,40.46,1078368046,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.296+08:00,41.850,29.122624999899926,9.002,1078377048,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.329+08:00,41.880,29.662405999943076,18.05,1078395098,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.358+08:00,41.913,33.260848000054466,53.963,1078449061,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.388+08:00,41.942,29.01886800009379,9.001,1078458062,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.418+08:00,41.972,29.75563399991188,9.002,1078467064,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.448+08:00,42.002,29.99969699999383,31.506,1078498570,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:58:59.477+08:00,42.031,,,1078610212,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:58:59.508+08:00,42.061,58.744192999938605,27.005,1078525575,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.538+08:00,42.092,31.239631000062218,81.014,1078606589,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.567+08:00,42.122,29.794454000011683,18.004,1078624593,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.596+08:00,42.151,29.167207000000417,31.506,1078656099,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.625+08:00,42.180,29.079578999926525,72.013,1078728112,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.654+08:00,42.209,28.62694600003124,9.003,1078737115,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.684+08:00,42.238,29.176775999985693,18.049,1078755164,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.713+08:00,42.268,30.29183000012381,40.46,1078795624,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.742+08:00,42.296,28.350590999934866,22.504,1078818128,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.773+08:00,42.326,29.593820999934906,9.002,1078827130,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.801+08:00,42.356,30.315897000036784,58.511,1078885641,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.830+08:00,42.385,28.943722000121852,9.002,1078894643,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.862+08:00,42.414,29.17290300001696,22.504,1078917147,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.892+08:00,42.446,31.856509999897753,67.512,1078984659,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.921+08:00,42.475,29.2776200001299,13.503,1078998162,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.954+08:00,42.505,29.002705999801037,18.003,1079016165,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:58:59.984+08:00,42.538,33.62883099998726,49.509,1079065674,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.013+08:00,42.567,29.144164000172168,9.002,1079074676,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.043+08:00,42.597,29.365888000029372,13.502,1079088178,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.072+08:00,42.627,29.914277999978367,27.053,1079115231,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.101+08:00,42.656,28.96100399993884,62.964,1079178195,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.130+08:00,42.684,28.706988000067213,9.001,1079187196,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.159+08:00,42.713,29.262515000027634,18.051,1079205247,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.188+08:00,42.743,29.302359999974215,76.467,1079281714,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.217+08:00,42.772,28.952170999900773,4.501,1079286215,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.247+08:00,42.800,28.737456000044403,9.049,1079295264,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.276+08:00,42.831,30.368543999884423,40.46,1079335724,1667,0,active,1.44,,,,,0,,
vehicle_status,2026-08-07T14:59:00.304+08:00,42.859,,,1079435085,1667,0,active,1.44,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T14:59:00.337+08:00,42.888,56.79799300014565,9.001,1079344725,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.367+08:00,42.921,33.654946999831736,130.572,1079475297,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.396+08:00,42.950,29.070874000126423,8.954,1079484251,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.425+08:00,42.979,28.722254000058456,22.504,1079506755,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.454+08:00,43.009,29.522931999963475,58.558,1079565313,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.484+08:00,43.038,29.368928999929267,8.955,1079574268,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.515+08:00,43.068,29.54011800011358,9.001,1079583269,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.545+08:00,43.099,31.197672999951465,54.01,1079637279,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:00.574+08:00,43.128,,,1079710214,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:00.605+08:00,43.158,59.45670100004463,9.002,1079646281,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.634+08:00,43.189,30.39984299994103,81.015,1079727296,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.663+08:00,43.218,29.62713800002348,9.001,1079736297,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.693+08:00,43.247,28.963212000007843,27.005,1079763302,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.722+08:00,43.277,29.750097000032838,63.012,1079826314,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.752+08:00,43.306,29.24302499991427,9.049,1079835363,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.783+08:00,43.335,29.10588600002484,17.956,1079853319,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.813+08:00,43.367,32.21137099990301,72.061,1079925380,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.842+08:00,43.396,28.8422690000516,8.954,1079934334,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.871+08:00,43.425,29.180456999938542,22.504,1079956838,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.900+08:00,43.454,28.904709000016737,40.507,1079997345,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.928+08:00,43.483,28.67661599998428,27.005,1080024350,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.959+08:00,43.512,28.62621000008403,9.002,1080033352,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:00.990+08:00,43.543,31.332122000094387,63.012,1080096364,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.019+08:00,43.574,30.678183999953035,18.003,1080114367,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.048+08:00,43.603,29.06031299994538,9.002,1080123369,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.078+08:00,43.632,29.031061000068803,13.502,1080136871,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.108+08:00,43.662,30.284276999964277,58.559,1080195430,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:01.137+08:00,43.691,,,1080261211,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:01.167+08:00,43.721,58.91602399992735,17.955,1080213385,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.196+08:00,43.750,29.18023200004427,81.015,1080294400,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.224+08:00,43.779,29.005650000044625,9.002,1080303402,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.254+08:00,43.808,28.51333099988551,13.502,1080316904,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.283+08:00,43.838,30.262867000146798,40.508,1080357412,1667,0,active,1.44,,,,,0,,
vehicle_status,2026-08-07T14:59:01.312+08:00,43.866,,,1080448083,1667,0,active,1.44,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T14:59:01.344+08:00,43.897,59.103502999960256,9.001,1080366413,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.374+08:00,43.928,30.983981999952448,81.015,1080447428,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.403+08:00,43.958,29.760307000060493,9.002,1080456430,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.432+08:00,43.986,28.669734999994034,27.005,1080483435,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.462+08:00,44.016,29.301368000005823,63.011,1080546446,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.492+08:00,44.046,30.246320000060223,9.05,1080555496,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.524+08:00,44.076,29.664805999800592,31.458,1080586954,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.553+08:00,44.107,31.628033000060896,58.558,1080645512,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.582+08:00,44.137,29.44036100006997,8.954,1080654466,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.615+08:00,44.166,29.48792000006506,22.504,1080676970,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.646+08:00,44.199,32.93648699991536,67.513,1080744483,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:01.674+08:00,44.229,,,1080811213,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:01.705+08:00,44.258,59.097903000065344,9.001,1080753484,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.733+08:00,44.288,29.99783999985084,54.011,1080807495,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.763+08:00,44.317,28.88073799999802,9.001,1080816496,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.795+08:00,44.347,30.201802999954452,22.504,1080839000,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.823+08:00,44.378,30.576250000194705,67.513,1080906513,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.853+08:00,44.406,28.533142000014777,9.049,1080915562,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.882+08:00,44.436,29.683240999929694,31.458,1080947020,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.911+08:00,44.466,29.79346200004329,67.512,1081014532,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.941+08:00,44.495,29.21246099981545,22.505,1081037037,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:01.971+08:00,44.525,29.85433400021975,9.001,1081046038,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.001+08:00,44.555,29.60793499983083,58.511,1081104549,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.030+08:00,44.584,29.52840400007517,31.506,1081136055,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.059+08:00,44.613,28.909125999916796,9.002,1081145057,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.088+08:00,44.643,30.01406700013831,22.504,1081167561,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.117+08:00,44.672,28.9081979999537,9.001,1081176562,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.148+08:00,44.702,29.707562999874426,9.05,1081185612,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.177+08:00,44.732,29.82927500011101,17.955,1081203567,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.206+08:00,44.761,29.020052000078067,13.503,1081217070,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.236+08:00,44.790,29.506513999876915,18.003,1081235073,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.265+08:00,44.820,29.79583100000127,9.002,1081244075,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:02.294+08:00,44.849,28.795031000072413,9.049,1081253124,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:03.007+08:00,45.559,,,1081913290,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:03.039+08:00,45.593,744.2584430000352,1003.637,1082256761,1667,0,active,1.44,,,,,0,,
vehicle_status,2026-08-07T14:59:03.071+08:00,45.624,,,1081968119,1667,0,active,1.44,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T14:59:03.104+08:00,45.657,64.14145700000518,40.508,1082297269,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.133+08:00,45.687,30.437128999892593,4.501,1082301770,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.164+08:00,45.717,29.59314899999299,4.5,1082306270,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.193+08:00,45.747,30.30050300003495,9.002,1082315272,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.224+08:00,45.777,29.30405699999028,13.503,1082328775,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.254+08:00,45.807,30.740911000066262,27.052,1082355827,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.286+08:00,45.839,31.248495999989245,31.458,1082387285,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:03.314+08:00,45.869,,,1082464603,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:03.348+08:00,45.898,59.38273900005697,9.002,1082396287,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.378+08:00,45.932,33.802901999933965,99.018,1082495305,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.406+08:00,45.961,29.383617999883427,13.503,1082508808,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.437+08:00,45.990,28.90400500018586,9.001,1082517809,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.466+08:00,46.021,30.473454000002675,49.509,1082567318,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.496+08:00,46.050,29.768786999966323,9.002,1082576320,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.529+08:00,46.080,29.155844999877445,9.002,1082585322,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.558+08:00,46.113,33.132417000160785,72.013,1082657335,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.588+08:00,46.142,29.24593699981415,31.506,1082688841,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.617+08:00,46.172,29.628353000134666,9.002,1082697843,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.647+08:00,46.201,29.44036199983202,49.509,1082747352,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.676+08:00,46.230,29.296567000073992,9.001,1082756353,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.707+08:00,46.260,29.293623000057778,9.002,1082765355,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.735+08:00,46.290,30.371999999943,63.059,1082828414,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.765+08:00,46.319,28.706380000130594,17.956,1082846370,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.796+08:00,46.348,29.64649999989888,9.002,1082855372,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.825+08:00,46.380,31.3225219999822,31.505,1082886877,1667,0,active,1.44,,,,,0,,
failsafe_flags,2026-08-07T14:59:03.853+08:00,46.407,,,1083015213,1667,0,active,1.44,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T14:59:03.883+08:00,46.437,57.61985799995273,18.004,1082904881,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.912+08:00,46.467,29.795223000064652,72.013,1082976894,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.941+08:00,46.496,28.609439000092607,40.507,1083017401,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:03.974+08:00,46.525,29.12755399984235,9.004,1083026405,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.004+08:00,46.558,33.18800700003521,58.509,1083084914,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.034+08:00,46.588,30.244976999938444,31.506,1083116420,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.064+08:00,46.618,29.789878000201497,31.505,1083147925,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.094+08:00,46.648,30.24007899989556,9.002,1083156927,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.123+08:00,46.677,29.15498199990907,9.05,1083165977,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.152+08:00,46.706,29.085884000096485,8.954,1083174931,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.181+08:00,46.736,29.23287899989191,31.505,1083206436,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.211+08:00,46.765,29.048792000139656,9.002,1083215438,1667,0,active,1.44,,,,,0,,
sensor_combined,2026-08-07T14:59:04.240+08:00,46.794,29.67693599998711,13.503,1083228941,1667,0,active,1.48,,,,,0,,
sensor_combined,2026-08-07T14:59:04.269+08:00,46.824,28.962156000034156,9.001,1083237942,1667,0,active,1.48,,,,,0,,
sensor_combined,2026-08-07T14:59:04.299+08:00,46.853,30.056375999947704,9.002,1083246944,1667,0,active,1.48,,,,,0,,
