sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
195,668916079040,20238.097,100.515,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.4783,-4.8824,8.8260,-0.0567,0.0452,0.0358
196,669016346304,20338.364,100.267,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.4858,-4.8810,8.8263,-0.0654,0.0447,0.0304
197,669110531264,20432.549,94.185,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.4941,-4.8791,8.8253,-0.0718,0.0527,0.0338
198,669215901888,20537.920,105.371,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5010,-4.8769,8.8245,-0.0709,0.0355,0.0280
199,669313827936,20635.846,97.926,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5077,-4.8749,8.8235,-0.0729,0.0525,0.0321
200,669414994784,20737.013,101.167,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5136,-4.8718,8.8235,-0.0661,0.0454,0.0224
201,669509908416,20831.926,94.914,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5206,-4.8688,8.8221,-0.0644,0.0403,0.0265
202,669614605696,20936.624,104.697,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5273,-4.8654,8.8200,-0.0577,0.0509,0.0244
203,669713972512,21035.990,99.367,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5332,-4.8628,8.8183,-0.0704,0.0422,0.0316
204,669815912992,21137.931,101.940,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5390,-4.8598,8.8167,-0.0566,0.0398,0.0277
205,669912465312,21234.483,96.552,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5422,-4.8561,8.8147,-0.0487,0.0515,0.0219
206,670012444384,21334.462,99.979,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5464,-4.8529,8.8130,-0.0354,0.0317,0.0185
207,670116675776,21438.694,104.231,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5519,-4.8505,8.8109,-0.0456,0.0410,0.0110
208,670212177440,21534.195,95.502,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5567,-4.8479,8.8086,-0.0331,0.0469,0.0156
209,670311418976,21633.437,99.242,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5617,-4.8442,8.8072,-0.0647,0.0525,0.0192
210,670410627328,21732.645,99.208,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5674,-4.8411,8.8059,-0.0617,0.0409,0.0227
211,670516847936,21838.866,106.221,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5735,-4.8387,8.8038,-0.0671,0.0526,0.0082
212,670613226880,21935.245,96.379,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5792,-4.8358,8.8013,-0.0453,0.0363,0.0154
213,670721440000,22043.458,108.213,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5792,-4.8358,8.8013,-0.0453,0.0363,0.0154
214,670811085696,22133.104,89.646,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.5943,-4.8296,8.7942,-0.0852,0.0447,0.0082
215,670916536224,22238.554,105.451,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6061,-4.8262,8.7896,-0.0816,0.0545,0.0096
216,671012787936,22334.806,96.252,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6165,-4.8214,8.7848,-0.0866,0.0519,0.0079
217,671111197664,22433.216,98.410,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6248,-4.8174,8.7790,-0.0642,0.0292,-0.0006
218,671212718304,22534.736,101.521,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6349,-4.8131,8.7730,-0.0743,0.0627,-0.0022
219,671313963904,22635.982,101.246,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6468,-4.8089,8.7668,-0.0919,0.0424,-0.0009
220,671415605536,22737.623,101.642,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6583,-4.8047,8.7606,-0.0629,0.0377,-0.0082
221,671515868896,22837.887,100.263,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6693,-4.8002,8.7536,-0.0793,0.0561,-0.0100
222,671613510400,22935.528,97.642,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6809,-4.7960,8.7460,-0.0984,0.0535,-0.0061
223,671712125248,23034.143,98.615,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.6923,-4.7917,8.7384,-0.0793,0.0472,-0.0084
224,671813639872,23135.658,101.515,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7049,-4.7862,8.7294,-0.0872,0.0586,-0.0205
225,671912376672,23234.395,98.737,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7152,-4.7802,8.7211,-0.0862,0.0543,-0.0211
226,672015231136,23337.249,102.854,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7270,-4.7752,8.7158,-0.0871,0.0441,-0.0045
227,672115196640,23437.215,99.966,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7399,-4.7709,8.7112,-0.0944,0.0493,-0.0109
228,672214415808,23536.434,99.219,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7520,-4.7656,8.7068,-0.0971,0.0503,-0.0052
229,672315162944,23637.181,100.747,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7655,-4.7597,8.7036,-0.0895,0.0394,-0.0040
230,672413832544,23735.850,98.670,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7791,-4.7538,8.6984,-0.0931,0.0530,-0.0140
231,672514884416,23836.902,101.052,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.7911,-4.7480,8.6926,-0.1000,0.0468,-0.0047
232,672617028800,23939.047,102.144,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.8062,-4.7421,8.6888,-0.0955,0.0500,-0.0046
233,672712812672,24034.831,95.784,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,4,4,2,-5.8233,-4.7370,8.6838,-0.0968,0.0513,-0.0122
