sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
173,1599603866624,17679.534,98.031,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1749,7.6442,18.4120,0.0251,-0.0620,-0.1104
174,1599702377536,17778.045,98.511,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1683,7.6444,18.4030,0.0348,-0.0323,-0.1052
175,1599804310432,17879.978,101.933,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1683,7.6444,18.4030,0.0348,-0.0323,-0.1052
176,1599903923680,17979.592,99.613,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1561,7.6464,18.3846,0.0007,-0.0237,-0.1058
177,1600001542528,18077.210,97.619,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1495,7.6485,18.3745,0.0305,-0.0187,-0.1035
178,1600102184960,18177.853,100.642,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1436,7.6504,18.3653,0.0098,-0.0189,-0.1059
179,1600203194624,18278.862,101.010,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1382,7.6507,18.3540,0.0027,-0.0236,-0.1111
180,1600302069280,18377.737,98.875,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1349,7.6495,18.3427,0.0067,-0.0249,-0.1225
181,1600401854848,18477.523,99.786,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1305,7.6488,18.3323,0.0099,-0.0099,-0.1141
182,1600510593728,18586.262,108.739,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1270,7.6479,18.3218,0.0020,-0.0260,-0.1199
183,1600605781792,18681.450,95.188,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1230,7.6468,18.3110,0.0068,-0.0141,-0.1074
184,1600707635456,18783.303,101.854,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1186,7.6460,18.2995,0.0153,-0.0114,-0.1098
185,1600807927968,18883.596,100.293,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1159,7.6445,18.2900,0.0080,-0.0111,-0.1176
186,1600908362080,18984.030,100.434,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1140,7.6428,18.2794,0.0187,-0.0069,-0.1112
187,1601008500128,19084.168,100.138,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1101,7.6421,18.2696,0.0151,0.0000,-0.1105
188,1601104736320,19180.404,96.236,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1061,7.6416,18.2584,0.0159,0.0017,-0.1067
189,1601203942848,19279.611,99.207,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1040,7.6419,18.2485,0.0168,0.0052,-0.1010
190,1601303262624,19378.930,99.320,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.1026,7.6423,18.2382,0.0100,0.0069,-0.1131
191,1601406840256,19482.508,103.578,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0997,7.6418,18.2276,0.0182,0.0090,-0.1093
192,1601514346144,19590.014,107.506,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0963,7.6410,18.2173,0.0239,0.0016,-0.1094
193,1601603494656,19679.162,89.149,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0925,7.6403,18.2058,0.0189,0.0026,-0.1053
194,1601703253984,19778.922,99.759,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0888,7.6398,18.1944,0.0276,0.0153,-0.1014
195,1601804313856,19879.982,101.060,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0854,7.6388,18.1831,0.0185,0.0219,-0.1049
196,1601959880288,20035.548,155.566,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0830,7.6379,18.1715,0.0225,0.0166,-0.1011
197,1602000565344,20076.233,40.685,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0821,7.6373,18.1604,0.0152,0.0225,-0.1057
198,1602108800768,20184.469,108.235,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0822,7.6368,18.1494,0.0185,0.0236,-0.1006
199,1602209102912,20284.771,100.302,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0786,7.6345,18.1380,0.0257,0.0288,-0.0996
200,1602305166592,20380.834,96.064,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0744,7.6325,18.1276,0.0307,0.0336,-0.0950
201,1602406079232,20481.747,100.913,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0716,7.6305,18.1170,0.0315,0.0399,-0.0895
202,1602502495936,20578.164,96.417,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0694,7.6293,18.1061,0.0286,0.0367,-0.0905
203,1602602777408,20678.445,100.281,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0662,7.6262,18.0950,0.0370,0.0351,-0.0890
204,1602703364864,20779.033,100.587,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0627,7.6241,18.0834,0.0327,0.0380,-0.0887
205,1602804147328,20879.815,100.782,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0597,7.6201,18.0700,0.0388,0.0452,-0.0890
206,1602904208960,20979.877,100.062,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0573,7.6173,18.0561,0.0241,0.0359,-0.0933
207,1603004669280,21080.337,100.460,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0555,7.6136,18.0407,0.0265,0.0380,-0.0962
208,1603104694912,21180.363,100.026,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0540,7.6119,18.0283,0.0229,0.0407,-0.0937
209,1603205260960,21280.929,100.566,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0513,7.6096,18.0138,0.0215,0.0352,-0.0916
210,1603304462240,21380.130,99.201,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0485,7.6087,18.0003,0.0228,0.0449,-0.0919
211,1603402410624,21478.078,97.948,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0477,7.6099,17.9873,0.0253,0.0415,-0.0930
212,1603500502048,21576.170,98.091,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0477,7.6123,17.9736,0.0182,0.0466,-0.0943
213,1603606611456,21682.279,106.109,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0474,7.6119,17.9598,0.0147,0.0504,-0.0930
214,1603708252576,21783.920,101.641,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0468,7.6118,17.9461,0.0242,0.0530,-0.0913
215,1603804753024,21880.421,96.500,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0469,7.6104,17.9335,0.0175,0.0518,-0.0884
216,1603910584064,21986.252,105.831,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0469,7.6101,17.9214,0.0149,0.0562,-0.0875
217,1604004716576,22080.384,94.133,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0470,7.6077,17.9095,0.0111,0.0564,-0.0840
218,1604102329920,22177.998,97.613,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0469,7.6060,17.8969,0.0127,0.0670,-0.0787
219,1604201786240,22277.454,99.456,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0461,7.6039,17.8864,0.0201,0.0799,-0.0745
220,1604302208928,22377.877,100.423,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0444,7.6043,17.8771,0.0193,0.0938,-0.0653
221,1604402023616,22477.691,99.815,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0435,7.6018,17.8684,0.0241,0.0937,-0.0628
222,1604506953568,22582.621,104.930,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0426,7.6010,17.8587,0.0272,0.1085,-0.0538
223,1604604977088,22680.645,98.024,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0399,7.6018,17.8525,0.0468,0.1478,-0.0260
224,1604702215456,22777.883,97.238,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0363,7.6031,17.8454,-0.0044,0.0624,-0.0798
225,1604805040000,22880.708,102.825,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0436,7.5958,17.8352,-0.0155,0.0456,-0.0929
226,1604903676960,22979.345,98.637,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0474,7.5952,17.8265,-0.0023,0.0705,-0.0845
227,1605000596928,23076.265,96.920,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0493,7.5880,17.8177,-0.0028,0.0777,-0.0789
228,1605108579680,23184.248,107.983,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,4,14,3,-90.0495,7.5848,17.8094,-0.0249,0.0628,-0.0896
