sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
51,107530309519543,5532.821,98.668,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6293,14.9710,0.1342,0.0066,0.0060,0.0048
52,107530411180154,5634.481,101.661,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6292,14.9735,0.1382,0.0078,0.0073,0.0050
53,107530511222119,5734.523,100.042,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6300,14.9806,0.1473,0.0087,0.0100,0.0075
54,107530613537370,5836.838,102.315,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6303,14.9801,0.1579,0.0086,0.0104,0.0106
55,107530711976717,5935.278,98.439,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6384,14.9804,0.1699,0.0113,0.0115,0.0135
56,107530814513578,6037.815,102.537,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6507,14.9807,0.1738,0.0155,0.0123,0.0144
57,107530911233200,6134.534,96.720,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6652,14.9806,0.1713,0.0204,0.0127,0.0136
58,107531009835006,6233.136,98.602,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6788,14.9808,0.1736,0.0251,0.0129,0.0134
59,107531112980778,6336.282,103.146,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6950,14.9860,0.1739,0.0302,0.0146,0.0126
60,107531211476446,6434.777,98.496,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7031,14.9916,0.1673,0.0323,0.0165,0.0090
61,107531314029157,6537.330,102.553,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7075,14.9949,0.1599,0.0332,0.0176,0.0059
62,107531410554789,6633.856,96.526,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7128,14.9961,0.1534,0.0346,0.0178,0.0039
63,107531509844526,6733.146,99.290,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7253,14.9947,0.1436,0.0384,0.0171,0.0016
64,107531612089140,6835.390,102.245,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7267,14.9934,0.1327,0.0382,0.0158,-0.0016
65,107531711747903,6935.049,99.659,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7224,14.9947,0.1256,0.0359,0.0158,-0.0037
66,107531814782080,7038.083,103.034,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7169,14.9952,0.1235,0.0331,0.0134,-0.0051
67,107531911641108,7134.942,96.859,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7128,14.9923,0.1241,0.0304,0.0060,-0.0073
68,107532011376524,7234.678,99.735,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7093,14.9893,0.1181,0.0277,-0.0022,-0.0126
69,107532113068620,7336.370,101.692,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7065,14.9902,0.1005,0.0253,-0.0070,-0.0200
70,107532209881264,7433.182,96.813,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7047,14.9850,0.0860,0.0236,-0.0117,-0.0239
71,107532309619457,7532.920,99.738,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7010,14.9751,0.0765,0.0216,-0.0152,-0.0244
72,107532411495314,7634.796,101.876,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6937,14.9658,0.0726,0.0212,-0.0181,-0.0219
73,107532510745084,7734.046,99.250,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6907,14.9562,0.0689,0.0281,-0.0347,-0.0100
74,107532613851098,7837.152,103.106,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6909,14.9433,0.0715,0.0352,-0.0568,-0.0001
75,107532710901726,7934.203,97.051,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6923,14.9319,0.0787,0.0375,-0.0733,0.0026
76,107532810694714,8033.996,99.793,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6936,14.9209,0.0855,0.0302,-0.0869,-0.0013
77,107532913300806,8136.602,102.606,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6933,14.9090,0.0835,0.0163,-0.1012,-0.0063
78,107533010401135,8233.702,97.100,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6917,14.8937,0.0830,-0.0002,-0.1139,-0.0140
79,107533114511900,8337.813,104.111,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6889,14.8811,0.0804,-0.0234,-0.1147,-0.0300
80,107533211802851,8435.104,97.291,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6814,14.8733,0.0754,-0.0426,-0.1075,-0.0471
81,107533311277816,8534.579,99.475,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6684,14.8671,0.0657,-0.0557,-0.0959,-0.0655
82,107533413734839,8637.036,102.457,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6542,14.8619,0.0505,-0.0597,-0.0845,-0.0802
83,107533510841542,8734.143,97.107,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6423,14.8562,0.0353,-0.0575,-0.0742,-0.0890
84,107533610554169,8833.855,99.713,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6317,14.8479,0.0256,-0.0504,-0.0638,-0.0935
85,107533712320623,8935.622,101.766,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6221,14.8405,0.0225,-0.0417,-0.0539,-0.0985
86,107533810079793,9033.381,97.759,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6126,14.8341,0.0233,-0.0319,-0.0434,-0.1070
87,107533914278002,9137.579,104.198,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6021,14.8276,0.0295,-0.0205,-0.0323,-0.1212
88,107534011171443,9234.472,96.893,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5915,14.8195,0.0271,-0.0106,-0.0223,-0.1394
89,107534111318340,9334.619,100.147,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5852,14.8181,0.0171,0.0012,-0.0083,-0.1585
90,107534214253982,9437.555,102.936,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5839,14.8203,0.0075,0.0128,0.0055,-0.1692
91,107534311118094,9534.419,96.864,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5855,14.8225,-0.0003,0.0238,0.0176,-0.1762
92,107534410471997,9633.773,99.354,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5903,14.8230,-0.0140,0.0344,0.0274,-0.1839
93,107534512874054,9736.175,102.402,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.5977,14.8261,-0.0297,0.0428,0.0359,-0.1868
94,107534611894862,9835.196,99.021,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6085,14.8332,-0.0501,0.0506,0.0457,-0.1868
95,107534714279056,9937.580,102.384,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6196,14.8417,-0.0670,0.0556,0.0533,-0.1816
96,107534811293636,10034.595,97.015,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6305,14.8504,-0.0792,0.0578,0.0580,-0.1747
97,107534910845282,10134.146,99.552,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6354,14.8645,-0.0867,0.0554,0.0629,-0.1681
98,107535012904547,10236.206,102.059,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6432,14.8801,-0.1004,0.0536,0.0665,-0.1669
99,107535109895516,10333.197,96.991,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6467,14.8934,-0.1179,0.0497,0.0669,-0.1649
100,107535214493833,10437.795,104.598,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6443,14.9028,-0.1371,0.0428,0.0628,-0.1594
101,107535312027601,10535.329,97.534,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6390,14.9069,-0.1520,0.0362,0.0560,-0.1518
102,107535411425899,10634.727,99.398,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6378,14.9051,-0.1661,0.0329,0.0465,-0.1429
103,107535513326809,10736.628,101.901,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6399,14.9045,-0.1808,0.0331,0.0387,-0.1354
104,107535610126824,10833.428,96.800,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6446,14.9063,-0.1988,0.0352,0.0334,-0.1288
105,107535709678933,10932.980,99.552,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6513,14.9092,-0.2222,0.0372,0.0294,-0.1203
106,107535812300201,11035.601,102.621,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6579,14.9090,-0.2478,0.0376,0.0249,-0.1095
107,107535911666891,11134.968,99.367,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6641,14.9051,-0.2610,0.0358,0.0190,-0.0905
108,107536013523201,11236.824,101.856,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6773,14.9011,-0.2776,0.0364,0.0146,-0.0780
109,107536110914899,11334.216,97.392,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6900,14.8981,-0.2925,0.0359,0.0120,-0.0649
110,107536210882743,11434.184,99.968,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.6998,14.8976,-0.3037,0.0316,0.0118,-0.0506
111,107536313466953,11536.768,102.584,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7051,14.9022,-0.3098,0.0243,0.0148,-0.0397
112,107536410147606,11633.449,96.681,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7181,14.9044,-0.3061,0.0201,0.0162,-0.0320
113,107536509410685,11732.712,99.263,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7276,14.9080,-0.3107,0.0137,0.0174,-0.0338
114,107536611206362,11834.507,101.796,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7327,14.9108,-0.3175,0.0060,0.0177,-0.0353
115,107536710919363,11934.220,99.713,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7357,14.9122,-0.3221,-0.0033,0.0167,-0.0342
116,107536812117215,12035.418,101.198,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
117,107536909549755,12132.851,97.433,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
118,107537012656537,12235.958,103.107,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
119,107537110180571,12333.482,97.524,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
120,107537211407172,12434.708,101.227,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
121,107537312370300,12535.671,100.963,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
122,107537414212354,12637.513,101.842,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
123,107537509798058,12733.099,95.586,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
124,107537613543278,12836.844,103.745,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
125,107537711406338,12934.707,97.863,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
126,107537811902733,13035.204,100.496,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
127,107537913041963,13136.343,101.139,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
128,107538013275617,13236.577,100.234,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
129,107538113493911,13336.795,100.218,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
130,107538214162096,13437.463,100.668,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
131,107538310088326,13533.389,95.926,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
132,107538413856044,13637.157,103.768,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
133,107538513603576,13736.905,99.748,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
134,107538613643713,13836.945,100.040,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
135,107538713548856,13936.850,99.905,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
136,107538813670590,14036.972,100.122,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
137,107538914611409,14137.912,100.941,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
138,107539010048612,14233.350,95.437,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
139,107539110698198,14333.999,100.650,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
140,107539211108703,14434.410,100.411,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
141,107539312170794,14535.472,101.062,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
142,107539413347213,14636.648,101.176,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
143,107539509708918,14733.010,96.362,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
144,107539609555127,14832.856,99.846,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
145,107539710776714,14934.078,101.222,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7358,14.9126,-0.3232,-0.0093,0.0158,-0.0331
146,107539814981923,15038.283,104.205,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
147,107539914467747,15137.769,99.486,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
148,107540010940126,15234.241,96.472,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
149,107540112234962,15335.536,101.295,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
150,107540213870450,15437.171,101.635,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
151,107540309580296,15532.881,95.710,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
152,107540411695842,15634.997,102.116,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
153,107540514478782,15737.780,102.783,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
154,107540610772203,15834.073,96.293,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
155,107540713648837,15936.950,102.877,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
156,107540809999012,16033.300,96.350,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
157,107540911076877,16134.378,101.078,REQUEST_LAND_ABORT,1,1,1,2,14,1,0,0,0,0,2,6,1,0.7271,14.9209,-0.3268,-0.0285,0.0158,-0.0357
