sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
99,107354070707839,10156.444,97.113,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2791,9.7000,-0.0203,0.0151,0.0635,-0.1700
100,107354171439450,10257.176,100.732,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2858,9.7070,-0.0451,0.0274,0.0682,-0.1592
101,107354273109172,10358.845,101.670,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2921,9.7145,-0.0607,0.0361,0.0710,-0.1459
102,107354370751768,10456.488,97.643,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2920,9.7261,-0.0680,0.0396,0.0740,-0.1338
103,107354469667958,10555.404,98.916,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2963,9.7393,-0.0784,0.0435,0.0764,-0.1279
104,107354571461496,10657.198,101.794,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2978,9.7525,-0.0914,0.0453,0.0774,-0.1243
105,107354670473894,10756.210,99.012,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2973,9.7673,-0.1085,0.0455,0.0767,-0.1195
106,107354772129872,10857.866,101.656,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2991,9.7807,-0.1258,0.0462,0.0740,-0.1127
107,107354868851817,10954.588,96.722,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3052,9.7974,-0.1503,0.0493,0.0705,-0.1054
108,107354973969376,11059.706,105.118,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3180,9.8159,-0.1737,0.0537,0.0654,-0.0921
109,107355069798724,11155.535,95.829,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3271,9.8309,-0.1888,0.0551,0.0579,-0.0756
110,107355169612750,11255.349,99.814,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3296,9.8438,-0.1979,0.0513,0.0467,-0.0606
111,107355271928831,11357.665,102.316,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3270,9.8535,-0.2041,0.0450,0.0346,-0.0519
112,107355371162322,11456.899,99.233,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3264,9.8591,-0.2109,0.0397,0.0216,-0.0457
113,107355472881549,11558.618,101.719,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3274,9.8650,-0.2195,0.0369,0.0107,-0.0433
114,107355570278340,11656.015,97.397,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3269,9.8708,-0.2278,0.0350,0.0010,-0.0404
115,107355670199172,11755.935,99.921,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3250,9.8762,-0.2363,0.0331,-0.0087,-0.0373
116,107355771684084,11857.420,101.485,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3256,9.8791,-0.2457,0.0325,-0.0177,-0.0345
117,107355869014958,11954.751,97.331,TAKEOFF,1,1,1,2,14,1,0,0,0,0,2,6,1,0.3278,9.8841,-0.2573,0.0323,-0.0254,-0.0310
