sequence,monotonic_ns,elapsed_ms,publish_gap_ms,ros_timestamp_us,reliability,subscription_count,arming_state,nav_state,nav_state_user_intention,failsafe
433,1678609704058,43464.585,97.645,1787198848789446,reliable,1,1,15,15,0
434,1678712505282,43567.386,102.801,1787198848892250,reliable,1,1,15,15,0
435,1678809564382,43664.445,97.059,1787198848989304,reliable,1,1,15,15,0
436,1678911816145,43766.697,102.252,1787198849091561,reliable,1,1,15,15,0
437,1679009173579,43864.055,97.357,1787198849188914,reliable,1,1,15,15,0
438,1679111462051,43966.343,102.288,1787198849291207,reliable,1,1,15,15,0
439,1679209385651,44064.267,97.924,1787198849389126,reliable,1,1,15,15,0
440,1679311660522,44166.542,102.275,1787198849491405,reliable,1,1,15,15,0
441,1679409332642,44264.214,97.672,1787198849589080,reliable,1,1,15,15,0
442,1679511689376,44366.570,102.357,1787198849691436,reliable,1,1,15,15,0
443,1679609246189,44464.127,97.557,1787198849788993,reliable,1,1,15,15,0
444,1679711506306,44566.387,102.260,1787198849891250,reliable,1,1,15,15,0
445,1679810698414,44665.579,99.192,1787198849990437,reliable,1,1,15,15,0
446,1679913236798,44768.118,102.538,1787198850092982,reliable,1,1,15,15,0
447,1680010149966,44865.031,96.913,1787198850189892,reliable,1,1,15,15,0
448,1680112459433,44967.340,102.309,1787198850292206,reliable,1,1,15,15,0
449,1680210153445,45065.034,97.694,1787198850389897,reliable,1,1,15,15,0
450,1680312463231,45167.344,102.310,1787198850492209,reliable,1,1,15,15,0
451,1680410354670,45265.236,97.891,1787198850590097,reliable,1,1,15,15,0
452,1680512649159,45367.530,102.294,1787198850692396,reliable,1,1,15,15,0
453,1680610155825,45465.037,97.507,1787198850789905,reliable,1,1,15,15,0
454,1680712591864,45567.473,102.436,1787198850892336,reliable,1,1,15,15,0
455,1680810160967,45665.042,97.569,1787198850989913,reliable,1,1,15,15,0
456,1680912608720,45767.490,102.448,1787198851092352,reliable,1,1,15,15,0
457,1681010196258,45865.077,97.588,1787198851189943,reliable,1,1,15,15,0
458,1681112726484,45967.607,102.530,1787198851292466,reliable,1,1,15,15,0
459,1681211259746,46066.141,98.533,1787198851391024,reliable,1,1,15,15,0
460,1681313620643,46168.502,102.361,1787198851493365,reliable,1,1,15,15,0
461,1681411152975,46266.034,97.532,1787198851590897,reliable,1,1,15,15,0
462,1681518241307,46373.122,107.088,1787198851697989,reliable,1,1,15,15,0
463,1681610364251,46465.245,92.123,1787198851790111,reliable,1,1,15,15,0
464,1681712627411,46567.508,102.263,1787198851892372,reliable,1,1,15,15,0
465,1681810357459,46665.238,97.730,1787198851990103,reliable,1,1,15,15,0
466,1681912576135,46767.457,102.219,1787198852092314,reliable,1,1,15,15,0
467,1682010203966,46865.085,97.628,1787198852189952,reliable,1,1,15,15,0
468,1682113156986,46968.038,102.953,1787198852292895,reliable,1,1,15,15,0
469,1682210377481,47065.258,97.220,1787198852390122,reliable,1,1,15,15,0
470,1682312703080,47167.584,102.326,1787198852492441,reliable,1,1,15,15,0
471,1682410393285,47265.274,97.690,1787198852590143,reliable,1,1,15,15,0
472,1682512574134,47367.455,102.181,1787198852692319,reliable,1,1,15,15,0
473,1682610454213,47465.335,97.880,1787198852790200,reliable,1,1,15,15,0
474,1682712701437,47567.582,102.247,1787198852892453,reliable,1,1,15,15,0
475,1682810524551,47665.406,97.823,1787198852990270,reliable,1,1,15,15,0
476,1682912875273,47767.756,102.351,1787198853092624,reliable,1,1,15,15,0
477,1683010729463,47865.610,97.854,1787198853190481,reliable,1,1,15,15,0
478,1683113160065,47968.041,102.431,1787198853292905,reliable,1,1,15,15,0
479,1683211546563,48066.428,98.386,1787198853391294,reliable,1,1,15,15,0
480,1683314009136,48168.890,102.463,1787198853493749,reliable,1,1,15,15,0
481,1683411574178,48266.455,97.565,1787198853591323,reliable,1,1,15,15,0
482,1683513842108,48368.723,102.268,1787198853693596,reliable,1,1,15,15,0
483,1683611569470,48466.450,97.727,1787198853791319,reliable,1,1,15,15,0
484,1683713941507,48568.822,102.372,1787198853893682,reliable,1,1,15,15,0
485,1683811548697,48666.430,97.607,1787198853991294,reliable,1,1,15,15,0
486,1683913595871,48768.477,102.047,1787198854093331,reliable,1,1,15,15,0
487,1684011667331,48866.548,98.071,1787198854191413,reliable,1,1,15,15,0
488,1684113899515,48968.781,102.232,1787198854293642,reliable,1,1,15,15,0
489,1684211351555,49066.233,97.452,1787198854391094,reliable,1,1,15,15,0
490,1684314291648,49169.173,102.940,1787198854494034,reliable,1,1,15,15,0
491,1684410587672,49265.469,96.296,1787198854590332,reliable,1,1,15,15,0
492,1684512663073,49367.544,102.075,1787198854692404,reliable,1,1,15,15,0
493,1684610546259,49465.427,97.883,1787198854790288,reliable,1,1,15,15,0
494,1684712540852,49567.422,101.995,1787198854892283,reliable,1,1,15,15,0
495,1684810785769,49665.667,98.245,1787198854990529,reliable,1,1,15,15,0
496,1684912807149,49767.688,102.021,1787198855092550,reliable,1,1,15,15,0
497,1685010736485,49865.617,97.929,1787198855190480,reliable,1,1,15,15,0
498,1685112869524,49967.751,102.133,1787198855292612,reliable,1,1,15,15,0
499,1685210687009,50065.568,97.817,1787198855390428,reliable,1,1,15,15,0
500,1685317854040,50172.735,107.167,1787198855497591,reliable,1,1,15,15,0
501,1685410257496,50265.138,92.403,1787198855590005,reliable,1,1,15,15,0
502,1685513294143,50368.175,103.037,1787198855693039,reliable,1,1,15,15,0
503,1685611834034,50466.715,98.540,1787198855791581,reliable,1,1,15,15,0
504,1685714016870,50568.898,102.183,1787198855893760,reliable,1,1,15,15,0
505,1685811885432,50666.766,97.869,1787198855991631,reliable,1,1,15,15,0
506,1685914061773,50768.943,102.176,1787198856093805,reliable,1,1,15,15,0
507,1686011871290,50866.752,97.810,1787198856191619,reliable,1,1,15,15,0
508,1686114218559,50969.100,102.347,1787198856293964,reliable,1,1,15,15,0
509,1686211914529,51066.796,97.696,1787198856391661,reliable,1,1,15,15,0
510,1686314022191,51168.903,102.108,1787198856493770,reliable,1,1,15,15,0
511,1686416229927,51271.111,102.208,1787198856595970,reliable,1,1,15,15,0
512,1686558763013,51413.644,142.533,1787198856738502,reliable,1,1,15,15,0
513,1686612147358,51467.028,53.384,1787198856791895,reliable,1,1,15,15,0
514,1686714498660,51569.380,102.351,1787198856894264,reliable,1,1,15,15,0
515,1686811993074,51666.874,97.494,1787198856991817,reliable,1,1,15,15,0
516,1686914403806,51769.285,102.411,1787198857094150,reliable,1,1,15,15,0
517,1687012160743,51867.042,97.757,1787198857191908,reliable,1,1,15,15,0
518,1687114722947,51969.604,102.562,1787198857294466,reliable,1,1,15,15,0
519,1687210728354,52065.609,96.005,1787198857390474,reliable,1,1,15,15,0
520,1687314079177,52168.960,103.351,1787198857493822,reliable,1,1,15,15,0
521,1687412097164,52266.978,98.018,1787198857591848,reliable,1,1,15,15,0
522,1687514529274,52369.410,102.432,1787198857694276,reliable,1,1,15,15,0
523,1687611224893,52466.106,96.696,1787198857790971,reliable,1,1,15,15,0
524,1687713601446,52568.482,102.377,1787198857893344,reliable,1,1,15,15,0
525,1687811987852,52666.869,98.386,1787198857991820,reliable,1,1,15,15,0
526,1687914427068,52769.308,102.439,1787198858094174,reliable,1,1,15,15,0
527,1688012149667,52867.031,97.723,1787198858191899,reliable,1,1,15,15,0
528,1688114548815,52969.430,102.399,1787198858294294,reliable,1,1,15,15,0
529,1688212211792,53067.093,97.663,1787198858391956,reliable,1,1,15,15,0
530,1688314588410,53169.469,102.377,1787198858494335,reliable,1,1,15,15,0
531,1688410168337,53265.049,95.580,1787198858589914,reliable,1,1,15,15,0
532,1688512252191,53367.133,102.084,1787198858691998,reliable,1,1,15,15,0
533,1688611211006,53466.092,98.959,1787198858790956,reliable,1,1,15,15,0
534,1688713472989,53568.354,102.262,1787198858893214,reliable,1,1,15,15,0
535,1688811111196,53665.992,97.638,1787198858990856,reliable,1,1,15,15,0
536,1688913358394,53768.239,102.247,1787198859093099,reliable,1,1,15,15,0
537,1689011330810,53866.212,97.972,1787198859191080,reliable,1,1,15,15,0
538,1689113913242,53968.794,102.582,1787198859293655,reliable,1,1,15,15,0
539,1689211224729,54066.106,97.311,1787198859390968,reliable,1,1,15,15,0
540,1689313601957,54168.483,102.377,1787198859493348,reliable,1,1,15,15,0
541,1689411268071,54266.149,97.666,1787198859591018,reliable,1,1,15,15,0
542,1689513682198,54368.563,102.414,1787198859693425,reliable,1,1,15,15,0
543,1689611302612,54466.184,97.620,1787198859791045,reliable,1,1,15,15,0
544,1689713568853,54568.450,102.266,1787198859893316,reliable,1,1,15,15,0
545,1689811274715,54666.156,97.706,1787198859991018,reliable,1,1,15,15,0
546,1689913672361,54768.553,102.398,1787198860093413,reliable,1,1,15,15,0
547,1690012386098,54867.267,98.714,1787198860192132,reliable,1,1,15,15,0
548,1690114632498,54969.513,102.246,1787198860294374,reliable,1,1,15,15,0
549,1690212393310,55067.274,97.761,1787198860392138,reliable,1,1,15,15,0
550,1690314705924,55169.587,102.313,1787198860494448,reliable,1,1,15,15,0
551,1690410435244,55265.316,95.729,1787198860590181,reliable,1,1,15,15,0
552,1690512806776,55367.688,102.372,1787198860692550,reliable,1,1,15,15,0
553,1690611395093,55466.276,98.588,1787198860791142,reliable,1,1,15,15,0
554,1690713853865,55568.735,102.459,1787198860893597,reliable,1,1,15,15,0
555,1690811498602,55666.380,97.645,1787198860991265,reliable,1,1,15,15,0
556,1690913965216,55768.846,102.467,1787198861093710,reliable,1,1,15,15,0
557,1691011090064,55865.971,97.125,1787198861190835,reliable,1,1,15,15,0
558,1691114503522,55969.385,103.413,1787198861294247,reliable,1,1,15,15,0
559,1691211703865,56066.585,97.200,1787198861391453,reliable,1,1,15,15,0
560,1691314361538,56169.243,102.658,1787198861494107,reliable,1,1,15,15,0
561,1691411500115,56266.381,97.139,1787198861591246,reliable,1,1,15,15,0
562,1691513735603,56368.617,102.235,1787198861693480,reliable,1,1,15,15,0
563,1691610504448,56465.385,96.769,1787198861790244,reliable,1,1,15,15,0
564,1691716529840,56571.411,106.025,1787198861896275,reliable,1,1,15,15,0
565,1691812588824,56667.470,96.059,1787198861992332,reliable,1,1,15,15,0
566,1691914725135,56769.606,102.136,1787198862094467,reliable,1,1,15,15,0
567,1692012637837,56867.519,97.913,1787198862192380,reliable,1,1,15,15,0
568,1692114789317,56969.670,102.151,1787198862294528,reliable,1,1,15,15,0
569,1692212705795,57067.587,97.916,1787198862392451,reliable,1,1,15,15,0
570,1692314900704,57169.782,102.195,1787198862494644,reliable,1,1,15,15,0
571,1692412884644,57267.766,97.984,1787198862592633,reliable,1,1,15,15,0
572,1692515078081,57369.959,102.193,1787198862694822,reliable,1,1,15,15,0
573,1692612882612,57467.764,97.805,1787198862792627,reliable,1,1,15,15,0
574,1692715402512,57570.284,102.520,1787198862895147,reliable,1,1,15,15,0
575,1692812813405,57667.694,97.411,1787198862992560,reliable,1,1,15,15,0
576,1692915875279,57770.756,103.062,1787198863095617,reliable,1,1,15,15,0
577,1693013037380,57867.918,97.162,1787198863192782,reliable,1,1,15,15,0
578,1693115357038,57970.238,102.320,1787198863295097,reliable,1,1,15,15,0
579,1693211022706,58065.904,95.666,1787198863390766,reliable,1,1,15,15,0
580,1693314245812,58169.127,103.223,1787198863493987,reliable,1,1,15,15,0
581,1693411123022,58266.004,96.877,1787198863590867,reliable,1,1,15,15,0
582,1693514375954,58369.257,103.253,1787198863694120,reliable,1,1,15,15,0
583,1693610901226,58465.782,96.525,1787198863790642,reliable,1,1,15,15,0
584,1693713630556,58568.512,102.729,1787198863893371,reliable,1,1,15,15,0
585,1693810879866,58665.761,97.249,1787198863990619,reliable,1,1,15,15,0
586,1693913621998,58768.503,102.742,1787198864093362,reliable,1,1,15,15,0
