sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
21,1428537967328,3049.143,100.704,REQUEST_OFFBOARD,1,1,1,1,15,0,0,0,0,0,4,12,3,-87.2522,5.1912,7.2275,0.0068,0.0096,0.0256
22,1428638346784,3149.523,100.379,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2521,5.1924,7.2298,0.0075,0.0089,0.0247
23,1428739068544,3250.244,100.722,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2519,5.1929,7.2318,0.0079,0.0079,0.0241
24,1428839609920,3350.786,100.541,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2534,5.1932,7.2336,0.0066,0.0069,0.0229
25,1428940639808,3451.816,101.030,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2551,5.1935,7.2349,0.0051,0.0057,0.0218
26,1429037665824,3548.842,97.026,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2562,5.1924,7.2374,0.0039,0.0041,0.0214
27,1429139419296,3650.595,101.753,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2570,5.1912,7.2400,0.0036,0.0029,0.0211
28,1429239127296,3750.303,99.708,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2571,5.1884,7.2431,0.0031,0.0004,0.0210
29,1429345916512,3857.092,106.789,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2568,5.1858,7.2464,0.0036,-0.0012,0.0209
30,1429440739008,3951.915,94.822,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2586,5.1851,7.2497,0.0028,-0.0028,0.0212
31,1429538134272,4049.310,97.395,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2610,5.1853,7.2530,0.0014,-0.0032,0.0216
32,1429646058144,4157.234,107.924,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2631,5.1868,7.2578,0.0008,-0.0030,0.0218
33,1429739153568,4250.329,93.095,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2650,5.1886,7.2628,-0.0010,-0.0028,0.0230
34,1429838574240,4349.750,99.421,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2685,5.1880,7.2682,-0.0022,-0.0037,0.0249
35,1429936920448,4448.096,98.346,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2722,5.1864,7.2734,-0.0044,-0.0048,0.0255
36,1430038229792,4549.406,101.309,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2744,5.1864,7.2780,-0.0059,-0.0057,0.0269
37,1430141608320,4652.784,103.379,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2760,5.1869,7.2828,-0.0061,-0.0062,0.0280
38,1430243183616,4754.359,101.575,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2788,5.1888,7.2865,-0.0070,-0.0054,0.0286
39,1430345959680,4857.135,102.776,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2814,5.1906,7.2893,-0.0084,-0.0049,0.0288
40,1430436685184,4947.861,90.726,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2830,5.1907,7.2919,-0.0087,-0.0054,0.0282
41,1430543131136,5054.307,106.446,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2842,5.1902,7.2945,-0.0091,-0.0058,0.0281
42,1430638327200,5149.503,95.196,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2855,5.1915,7.2967,-0.0090,-0.0060,0.0273
43,1430744588288,5255.764,106.261,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2868,5.1929,7.2986,-0.0098,-0.0061,0.0273
44,1430838104288,5349.280,93.516,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2879,5.1929,7.3001,-0.0099,-0.0062,0.0266
45,1430938470336,5449.646,100.366,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2890,5.1924,7.3009,-0.0100,-0.0067,0.0255
46,1431039274560,5550.450,100.804,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2888,5.1919,7.3015,-0.0096,-0.0071,0.0253
47,1431146059424,5657.235,106.785,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2881,5.1911,7.3021,-0.0075,-0.0081,0.0239
48,1431243115776,5754.292,97.056,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2871,5.1904,7.3032,-0.0059,-0.0085,0.0233
49,1431340890432,5852.066,97.775,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2862,5.1897,7.3043,-0.0048,-0.0088,0.0229
50,1431438558432,5949.734,97.668,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2857,5.1897,7.3058,-0.0040,-0.0091,0.0229
51,1431537637600,6048.813,99.079,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2855,5.1896,7.3072,-0.0034,-0.0097,0.0223
52,1431641158048,6152.334,103.520,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2868,5.1891,7.3087,-0.0047,-0.0096,0.0210
53,1431741163840,6252.340,100.006,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2884,5.1884,7.3100,-0.0061,-0.0092,0.0207
54,1431840374688,6351.550,99.211,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2881,5.1880,7.3114,-0.0054,-0.0091,0.0205
55,1431945153408,6456.329,104.779,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2874,5.1875,7.3130,-0.0046,-0.0094,0.0193
56,1432039122240,6550.298,93.969,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2882,5.1874,7.3165,-0.0047,-0.0095,0.0196
57,1432143417120,6654.593,104.295,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2894,5.1874,7.3190,-0.0057,-0.0091,0.0186
58,1432237260416,6748.436,93.843,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2896,5.1873,7.3215,-0.0053,-0.0087,0.0184
59,1432338334976,6849.511,101.075,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2896,5.1870,7.3235,-0.0049,-0.0087,0.0190
60,1432438745312,6949.921,100.410,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2907,5.1878,7.3255,-0.0044,-0.0083,0.0184
61,1432540676192,7051.852,101.931,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2920,5.1887,7.3269,-0.0047,-0.0078,0.0181
62,1432640394944,7151.571,99.719,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2952,5.1905,7.3281,-0.0053,-0.0073,0.0176
63,1432737727488,7248.903,97.333,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.2986,5.1923,7.3293,-0.0047,-0.0065,0.0166
64,1432837043776,7348.220,99.316,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3025,5.1948,7.3307,-0.0051,-0.0048,0.0161
65,1432941817056,7452.993,104.773,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3060,5.1972,7.3313,-0.0044,-0.0039,0.0145
66,1433039112000,7550.288,97.295,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3114,5.1992,7.3312,-0.0054,-0.0035,0.0138
67,1433144541408,7655.717,105.429,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3166,5.2003,7.3306,-0.0059,-0.0040,0.0132
68,1433237087424,7748.263,92.546,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3242,5.2027,7.3307,-0.0071,-0.0044,0.0123
69,1433338081152,7849.257,100.994,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3317,5.2052,7.3322,-0.0082,-0.0037,0.0122
70,1433441870400,7953.046,103.789,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3410,5.2086,7.3345,-0.0101,-0.0031,0.0116
71,1433540996352,8052.172,99.126,WAIT_EKF_SETTLE,1,1,1,1,14,1,0,0,0,0,4,12,3,-87.3507,5.2121,7.3367,-0.0128,-0.0030,0.0112
72,1433638015648,8149.191,97.019,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3624,5.2165,7.3394,-0.0158,-0.0025,0.0111
73,1433742141632,8253.317,104.126,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3762,5.2216,7.3425,-0.0188,-0.0020,0.0113
74,1433840155392,8351.331,98.014,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3870,5.2257,7.3461,-0.0205,-0.0021,0.0114
75,1433943183200,8454.359,103.028,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3972,5.2293,7.3496,-0.0205,-0.0034,0.0107
76,1434046293248,8557.469,103.110,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4092,5.2340,7.3542,-0.0230,-0.0036,0.0116
77,1434140567520,8651.743,94.274,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4215,5.2388,7.3591,-0.0281,-0.0064,0.0115
78,1434243361632,8754.537,102.794,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4351,5.2445,7.3648,-0.0345,-0.0119,0.0119
79,1434338353152,8849.529,94.992,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4480,5.2489,7.3700,-0.0423,-0.0176,0.0111
80,1434441493280,8952.669,103.140,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4618,5.2532,7.3761,-0.0458,-0.0217,0.0120
81,1434545029664,9056.205,103.536,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4740,5.2558,7.3816,-0.0491,-0.0261,0.0122
82,1434642558816,9153.735,97.529,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4877,5.2597,7.3874,-0.0556,-0.0308,0.0137
83,1434737965728,9249.141,95.407,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5009,5.2628,7.3932,-0.0573,-0.0357,0.0145
84,1434845622720,9356.798,107.657,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5137,5.2669,7.3996,-0.0630,-0.0390,0.0135
85,1434938391264,9449.567,92.769,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5266,5.2708,7.4063,-0.0665,-0.0445,0.0146
86,1435038847264,9550.023,100.456,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5402,5.2760,7.4134,-0.0712,-0.0479,0.0156
87,1435141103648,9652.279,102.256,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5537,5.2799,7.4197,-0.0775,-0.0552,0.0162
88,1435237331744,9748.507,96.228,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5662,5.2863,7.4275,-0.0827,-0.0589,0.0142
89,1435336694944,9847.871,99.363,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5779,5.2914,7.4340,-0.0893,-0.0662,0.0153
90,1435441116576,9952.292,104.422,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5895,5.2965,7.4423,-0.0968,-0.0708,0.0120
91,1435543238528,10054.414,102.122,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6008,5.2993,7.4511,-0.1040,-0.0816,0.0116
92,1435642110560,10153.286,98.872,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6138,5.3035,7.4611,-0.1125,-0.0882,0.0092
93,1435741513184,10252.689,99.403,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6287,5.3075,7.4720,-0.1208,-0.0916,0.0140
94,1435839816000,10350.992,98.303,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6416,5.3114,7.4831,-0.1230,-0.1022,0.0125
95,1435940502368,10451.678,100.686,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6544,5.3127,7.4929,-0.1312,-0.1088,0.0143
96,1436042473760,10553.650,101.971,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6655,5.3157,7.5042,-0.1383,-0.1142,0.0117
97,1436140331328,10651.507,97.858,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6756,5.3183,7.5152,-0.1367,-0.1198,0.0163
98,1436240669376,10751.845,100.338,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6856,5.3217,7.5268,-0.1443,-0.1283,0.0093
99,1436340630272,10851.806,99.961,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6959,5.3239,7.5376,-0.1458,-0.1292,0.0071
100,1436442019584,10953.195,101.389,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.7054,5.3281,7.5500,-0.1320,-0.1324,0.0021
101,1436541326592,11052.502,99.307,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.7135,5.3311,7.5604,-0.1013,-0.1163,-0.0068
102,1436640403072,11151.579,99.076,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.7155,5.3399,7.5700,-0.0725,-0.0656,-0.0704
103,1436745190432,11256.366,104.787,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.7118,5.3519,7.5711,-0.0212,-0.0243,-0.1585
104,1436844597440,11355.773,99.407,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.7049,5.3685,7.5698,0.0396,-0.0070,-0.2133
105,1436943157216,11454.333,98.560,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6952,5.3839,7.5609,0.0546,0.0137,-0.2570
106,1437042433568,11553.609,99.276,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6806,5.4038,7.5536,0.1098,0.0292,-0.2814
107,1437138183776,11649.360,95.750,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6622,5.4228,7.5432,0.1596,0.0292,-0.2816
108,1437241683904,11752.860,103.500,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6413,5.4445,7.5333,0.1857,0.0380,-0.2680
109,1437336690912,11847.867,95.007,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.6185,5.4657,7.5216,0.2006,0.0347,-0.2609
110,1437438276960,11949.453,101.586,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5928,5.4950,7.5105,0.2075,0.0299,-0.2676
111,1437539615264,12050.791,101.338,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5659,5.5232,7.4955,0.2214,0.0172,-0.2671
112,1437640494528,12151.670,100.879,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.5301,5.5556,7.4771,0.2380,-0.0012,-0.2915
113,1437741548256,12252.724,101.054,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4974,5.5796,7.4550,0.2499,-0.0195,-0.2966
114,1437837019712,12348.195,95.471,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4618,5.6024,7.4318,0.2342,-0.0346,-0.3080
115,1437940504672,12451.680,103.485,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4280,5.6179,7.4038,0.2213,-0.0607,-0.3044
116,1438043106528,12554.282,102.602,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3933,5.6475,7.3787,0.1985,-0.0704,-0.3120
117,1438142130656,12653.306,99.024,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3623,5.6697,7.3509,0.2185,-0.0869,-0.2928
118,1438240471136,12751.647,98.340,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3293,5.6904,7.3230,0.1861,-0.1004,-0.2748
119,1438340553568,12851.729,100.082,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3002,5.7031,7.2934,0.1672,-0.1285,-0.2662
120,1438441946848,12953.123,101.393,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2729,5.7151,7.2659,0.1393,-0.1485,-0.2535
121,1438537156352,13048.332,95.210,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2498,5.7207,7.2389,0.1116,-0.1850,-0.2430
122,1438637749664,13148.925,100.593,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2222,5.7243,7.2115,0.0796,-0.2134,-0.2267
123,1438744188224,13255.364,106.439,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2003,5.7200,7.1850,0.0588,-0.2471,-0.2271
124,1438845028768,13356.205,100.841,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1837,5.7212,7.1623,0.0485,-0.2698,-0.2314
125,1438947596800,13458.773,102.568,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1734,5.7168,7.1356,0.0139,-0.2877,-0.2319
126,1439041694304,13552.870,94.098,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1631,5.7138,7.1130,-0.0228,-0.2975,-0.2273
127,1439140602176,13651.778,98.908,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1560,5.7074,7.0918,-0.0296,-0.2969,-0.2248
128,1439240666048,13751.842,100.064,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1520,5.7030,7.0734,-0.0609,-0.2918,-0.2025
129,1439340573920,13851.750,99.908,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1523,5.6970,7.0600,-0.0758,-0.2978,-0.2099
130,1439440605952,13951.782,100.032,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1565,5.6895,7.0449,-0.1000,-0.2844,-0.2023
131,1439540520736,14051.696,99.915,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1648,5.6797,7.0302,-0.1212,-0.2820,-0.1878
132,1439637582784,14148.759,97.062,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1758,5.6680,7.0185,-0.1408,-0.2880,-0.1565
133,1439738283872,14249.460,100.701,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.1881,5.6553,7.0094,-0.1531,-0.2888,-0.1490
134,1439843156320,14354.332,104.872,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2011,5.6450,7.0047,-0.1434,-0.3010,-0.1468
135,1439941694976,14452.871,98.539,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2150,5.6321,6.9987,-0.1476,-0.3048,-0.1556
136,1440038864928,14550.041,97.170,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2318,5.6213,6.9953,-0.1523,-0.2935,-0.1519
137,1440138526080,14649.702,99.661,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2507,5.6123,6.9956,-0.1617,-0.2923,-0.1416
138,1440241991616,14753.167,103.466,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.2724,5.6053,6.9999,-0.1475,-0.2858,-0.1425
139,1440338771840,14849.948,96.780,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3004,5.5951,7.0019,-0.1373,-0.2828,-0.1710
140,1440440596032,14951.772,101.824,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3004,5.5951,7.0019,-0.1373,-0.2828,-0.1710
141,1440540995904,15052.172,100.400,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3422,5.5834,7.0132,-0.1186,-0.2669,-0.2078
142,1440636661664,15147.837,95.666,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3623,5.5795,7.0281,-0.1079,-0.2733,-0.2111
143,1440789630752,15300.806,152.969,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.3623,5.5795,7.0281,-0.1079,-0.2733,-0.2111
144,1440845408640,15356.584,55.778,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4023,5.5632,7.0420,-0.0711,-0.2644,-0.2404
145,1440940469792,15451.646,95.061,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4220,5.5559,7.0431,-0.0744,-0.2400,-0.2507
146,1441040887360,15552.063,100.418,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4371,5.5511,7.0515,-0.0704,-0.2282,-0.2593
147,1441140977760,15652.154,100.090,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4483,5.5450,7.0558,-0.0326,-0.2311,-0.2605
148,1441238150176,15749.326,97.172,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4603,5.5394,7.0635,-0.0217,-0.2198,-0.2744
149,1441339548416,15850.724,101.398,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4712,5.5325,7.0659,0.0015,-0.2271,-0.2884
150,1441438567712,15949.743,99.019,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4783,5.5217,7.0698,0.0343,-0.2284,-0.2972
151,1441542705312,16053.881,104.138,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4809,5.5085,7.0683,0.0570,-0.2357,-0.3005
152,1441642035232,16153.211,99.330,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4814,5.4931,7.0686,0.0710,-0.2359,-0.2676
153,1441737105184,16248.281,95.070,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4795,5.4758,7.0672,0.0832,-0.2396,-0.2807
154,1441840204320,16351.380,103.099,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4733,5.4590,7.0669,0.0872,-0.2290,-0.2825
155,1441945069088,16456.245,104.865,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4641,5.4422,7.0640,0.1134,-0.2272,-0.2782
156,1442041192384,16552.368,96.123,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4573,5.4252,7.0608,0.1252,-0.2212,-0.2844
157,1442136677152,16647.853,95.485,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4528,5.4072,7.0574,0.1301,-0.2243,-0.2836
158,1442237218496,16748.394,100.541,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,12,3,-87.4448,5.3954,7.0557,0.1222,-0.2199,-0.2917
