sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
177,853125052576,19375.228,104.162,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.9084,2.5710,12.2057,0.0165,-0.1974,-0.1380
178,853224966880,19475.142,99.914,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.9027,2.5525,12.2012,0.0214,-0.2034,-0.1678
179,853324280672,19574.456,99.314,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8989,2.5353,12.1940,0.0283,-0.1809,-0.1879
180,853422040672,19672.216,97.760,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8943,2.5186,12.1870,0.0265,-0.1782,-0.1909
181,853524731712,19774.907,102.691,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8883,2.5014,12.1835,0.0216,-0.1645,-0.1632
182,853624448736,19874.624,99.717,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8831,2.4838,12.1825,-0.0061,-0.1495,-0.1270
183,853724281184,19974.457,99.832,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8766,2.4631,12.1856,0.0158,-0.1499,-0.1183
184,853822404096,20072.579,98.123,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8714,2.4464,12.1838,-0.0048,-0.1333,-0.1546
185,853920884544,20171.060,98.480,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8651,2.4333,12.1833,-0.0151,-0.1309,-0.1582
186,854028413824,20278.589,107.529,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8605,2.4195,12.1823,-0.0178,-0.1147,-0.1554
187,854121183392,20371.359,92.770,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8566,2.4049,12.1833,-0.0193,-0.1164,-0.1480
188,854221023264,20471.199,99.840,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8549,2.3918,12.1828,-0.0337,-0.1035,-0.1275
189,854322294816,20572.470,101.272,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8534,2.3813,12.1852,-0.0541,-0.0806,-0.1373
190,854424954784,20675.130,102.660,TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8527,2.3728,12.1851,-0.0376,-0.0679,-0.1348
191,854524902944,20775.078,99.948,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8518,2.3664,12.1862,-0.0412,-0.0410,-0.1277
192,854622355232,20872.531,97.452,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8510,2.3602,12.1861,-0.0476,-0.0330,-0.1381
193,854721431808,20971.607,99.077,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8505,2.3530,12.1863,-0.0443,-0.0110,-0.1292
194,854822954752,21073.130,101.523,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8518,2.3482,12.1864,-0.0404,-0.0105,-0.1054
195,854923787552,21173.963,100.833,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8535,2.3444,12.1898,-0.0446,0.0022,-0.0895
196,855025118752,21275.294,101.331,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8558,2.3422,12.1932,-0.0608,0.0075,-0.0929
197,855126836992,21377.012,101.718,HOLD_AFTER_TAKEOFF,1,1,1,2,14,1,0,0,0,0,4,5,2,-85.8590,2.3407,12.1940,-0.0628,-0.0064,-0.1162
