sequence,monotonic_ns,elapsed_ms,publish_gap_ms,state,offboard_subscriptions,setpoint_subscriptions,command_subscriptions,arming_state,nav_state,offboard_enabled,failsafe,raw_gcs_lost,active_gcs_lost,heading_good,xy_reset_counter,z_reset_counter,heading_reset_counter,x,y,z,vx,vy,vz
186,107256928818363,18889.451,99.265,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2055,9.8764,-0.3021,0.0371,-0.1909,-0.0540
187,107257031269889,18991.903,102.452,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2066,9.8670,-0.3006,0.0394,-0.1727,-0.0581
188,107257131059957,19091.693,99.790,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2121,9.8518,-0.3021,0.0427,-0.1573,-0.0616
189,107257228529241,19189.162,97.469,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2214,9.8464,-0.3072,0.0470,-0.1406,-0.0637
190,107257329847955,19290.481,101.319,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2352,9.8446,-0.3168,0.0509,-0.1235,-0.0637
191,107257429376316,19390.009,99.528,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2471,9.8440,-0.3265,0.0513,-0.1070,-0.0582
192,107257531282202,19491.915,101.906,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2551,9.8413,-0.3335,0.0480,-0.0957,-0.0510
193,107257628651216,19589.284,97.369,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2689,9.8327,-0.3425,0.0456,-0.0888,-0.0434
194,107257728924608,19689.557,100.273,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2680,9.8296,-0.3514,0.0367,-0.0782,-0.0349
195,107257830841892,19791.475,101.917,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2672,9.8298,-0.3590,0.0283,-0.0677,-0.0277
196,107257930881866,19891.515,100.040,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2705,9.8297,-0.3690,0.0221,-0.0584,-0.0200
197,107258032958977,19993.592,102.077,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2765,9.8271,-0.3801,0.0190,-0.0531,-0.0116
198,107258129654937,20090.288,96.696,MOVE_FORWARD,1,1,1,2,14,1,0,0,0,0,2,6,1,0.2761,9.8217,-0.3905,0.0141,-0.0507,-0.0014
