sequence,monotonic_ns,elapsed_ms,publish_gap_ms,ros_timestamp_us,reliability,subscription_count,arming_state,nav_state,nav_state_user_intention,failsafe
508,1897203745881,50948.185,104.300,1786679023025158,reliable,1,1,4,4,0
509,1897299356768,51043.796,95.611,1786679023120768,reliable,1,1,4,4,0
510,1897404320867,51148.760,104.964,1786679023225746,reliable,1,1,4,4,0
511,1897499944234,51244.384,95.623,1786679023321349,reliable,1,1,4,4,0
512,1897604566213,51349.006,104.622,1786679023425978,reliable,1,1,4,4,0
513,1897699886277,51444.326,95.320,1786679023521287,reliable,1,1,4,4,0
514,1897803765294,51548.205,103.879,1786679023625169,reliable,1,1,4,4,0
515,1897918605176,51663.045,114.840,1786679023740014,reliable,1,1,4,4,0
516,1898002741650,51747.181,84.136,1786679023824153,reliable,1,1,4,4,0
517,1898119020094,51863.460,116.278,1786679023940441,reliable,1,1,4,4,0
518,1898202933820,51947.373,83.914,1786679024024349,reliable,1,1,4,4,0
519,1898299500174,52043.940,96.566,1786679024120912,reliable,1,1,4,4,0
520,1898406815138,52151.255,107.315,1786679024228228,reliable,1,1,4,4,0
521,1898500457742,52244.897,93.643,1786679024321867,reliable,1,1,4,4,0
522,1898605431274,52349.871,104.974,1786679024426849,reliable,1,1,4,4,0
523,1898699447422,52443.887,94.016,1786679024520862,reliable,1,1,4,4,0
524,1898803446307,52547.886,103.999,1786679024624855,reliable,1,1,4,4,0
525,1898900679941,52645.119,97.234,1786679024722095,reliable,1,1,4,4,0
526,1899005040274,52749.480,104.360,1786679024826458,reliable,1,1,4,4,0
527,1899099357102,52843.797,94.317,1786679024920767,reliable,1,1,4,4,0
528,1899204192307,52948.632,104.835,1786679025025610,reliable,1,1,4,4,0
529,1899319236159,53063.676,115.044,1786679025140653,reliable,1,1,4,4,0
530,1899402681314,53147.121,83.445,1786679025224126,reliable,1,1,4,4,0
531,1899519727071,53264.167,117.046,1786679025341147,reliable,1,1,4,4,0
532,1899602931228,53347.371,83.204,1786679025424347,reliable,1,1,4,4,0
533,1899719449484,53463.889,116.518,1786679025540861,reliable,1,1,4,4,0
534,1899802834573,53547.274,83.385,1786679025624244,reliable,1,1,4,4,0
535,1899899896991,53644.337,97.062,1786679025721311,reliable,1,1,4,4,0
536,1900004353286,53748.793,104.456,1786679025825765,reliable,1,1,4,4,0
537,1900099417799,53843.857,95.065,1786679025920829,reliable,1,1,4,4,0
538,1900203471152,53947.911,104.053,1786679026024882,reliable,1,1,4,4,0
539,1900319536114,54063.976,116.065,1786679026140952,reliable,1,1,4,4,0
540,1900403129701,54147.569,83.594,1786679026224538,reliable,1,1,4,4,0
541,1900500300556,54244.740,97.171,1786679026321712,reliable,1,1,4,4,0
542,1900605070675,54349.510,104.770,1786679026426477,reliable,1,1,4,4,0
543,1900700734580,54445.174,95.664,1786679026522141,reliable,1,1,4,4,0
544,1900804536770,54548.976,103.802,1786679026625951,reliable,1,1,4,4,0
545,1900900944919,54645.384,96.408,1786679026722348,reliable,1,1,4,4,0
546,1901006329580,54750.769,105.385,1786679026827739,reliable,1,1,4,4,0
547,1901099990332,54844.430,93.661,1786679026921479,reliable,1,1,4,4,0
548,1901204966388,54949.406,104.976,1786679027026378,reliable,1,1,4,4,0
549,1901299327846,55043.767,94.361,1786679027120732,reliable,1,1,4,4,0
550,1901404431243,55148.871,105.103,1786679027225842,reliable,1,1,4,4,0
551,1901499635986,55244.076,95.205,1786679027321042,reliable,1,1,4,4,0
552,1901603704605,55348.144,104.069,1786679027425118,reliable,1,1,4,4,0
553,1901699644951,55444.084,95.940,1786679027521057,reliable,1,1,4,4,0
554,1901804188334,55548.628,104.543,1786679027625605,reliable,1,1,4,4,0
555,1901900539891,55644.979,96.352,1786679027721946,reliable,1,1,4,4,0
556,1902005040521,55749.480,104.501,1786679027826459,reliable,1,1,4,4,0
557,1902100289905,55844.729,95.249,1786679027921697,reliable,1,1,4,4,0
558,1902204222052,55948.662,103.932,1786679028025638,reliable,1,1,4,4,0
559,1902299452892,56043.892,95.231,1786679028120863,reliable,1,1,4,4,0
560,1902404469845,56148.909,105.017,1786679028225885,reliable,1,1,4,4,0
561,1902499201217,56243.641,94.731,1786679028320610,reliable,1,1,4,4,0
562,1902604941484,56349.381,105.740,1786679028426374,reliable,1,1,4,4,0
563,1902719616929,56464.056,114.675,1786679028541033,reliable,1,1,4,4,0
564,1902802751998,56547.192,83.135,1786679028624169,reliable,1,1,4,4,0
565,1902899613601,56644.053,96.862,1786679028721024,reliable,1,1,4,4,0
566,1903003777251,56748.217,104.164,1786679028825194,reliable,1,1,4,4,0
567,1903099718446,56844.158,95.941,1786679028921130,reliable,1,1,4,4,0
568,1903203763609,56948.203,104.045,1786679029025177,reliable,1,1,4,4,0
