sequence,monotonic_ns,elapsed_ms,publish_gap_ms,ros_timestamp_us,reliability,subscription_count,arming_state,nav_state,nav_state_user_intention,failsafe
47,4482430814576,4895.241,106.482,1786609849262010,reliable,1,1,4,4,0
48,4482514032291,4978.458,83.218,1786609849345225,reliable,1,1,4,4,0
49,4482630985978,5095.412,116.954,1786609849462168,reliable,1,1,4,4,0
50,4482714787387,5179.213,83.801,1786609849545974,reliable,1,1,4,4,0
51,4482831767243,5296.193,116.980,1786609849662956,reliable,1,1,4,4,0
52,4482915105433,5379.531,83.338,1786609849746288,reliable,1,1,4,4,0
53,4483019909881,5484.336,104.804,1786609849851097,reliable,1,1,4,4,0
54,4483123575702,5588.002,103.666,1786609849954763,reliable,1,1,4,4,0
55,4483211493089,5675.919,87.917,1786609850042670,reliable,1,1,4,4,0
56,4483315294487,5779.720,103.801,1786609850146484,reliable,1,1,4,4,0
57,4483429973635,5894.400,114.679,1786609850261161,reliable,1,1,4,4,0
58,4483513429700,5977.856,83.456,1786609850344620,reliable,1,1,4,4,0
59,4483631243030,6095.669,117.813,1786609850462434,reliable,1,1,4,4,0
60,4483714448899,6178.875,83.206,1786609850545640,reliable,1,1,4,4,0
61,4483830206214,6294.632,115.757,1786609850661399,reliable,1,1,4,4,0
62,4483913348903,6377.775,83.143,1786609850744534,reliable,1,1,4,4,0
63,4484011789211,6476.215,98.440,1786609850842969,reliable,1,1,4,4,0
64,4484115611404,6580.037,103.822,1786609850946803,reliable,1,1,4,4,0
65,4484229841490,6694.267,114.230,1786609851061030,reliable,1,1,4,4,0
66,4484313233116,6777.659,83.392,1786609851144419,reliable,1,1,4,4,0
67,4484431070055,6895.496,117.837,1786609851262259,reliable,1,1,4,4,0
68,4484514252783,6978.679,83.183,1786609851345442,reliable,1,1,4,4,0
69,4484630433391,7094.859,116.181,1786609851461622,reliable,1,1,4,4,0
70,4484713402040,7177.828,82.969,1786609851544589,reliable,1,1,4,4,0
71,4484831000651,7295.427,117.599,1786609851662191,reliable,1,1,4,4,0
72,4484914112201,7378.538,83.112,1786609851745300,reliable,1,1,4,4,0
73,4485031010575,7495.437,116.898,1786609851862201,reliable,1,1,4,4,0
74,4485114732437,7579.158,83.722,1786609851945923,reliable,1,1,4,4,0
75,4485231015243,7695.441,116.283,1786609852062201,reliable,1,1,4,4,0
76,4485314172590,7778.599,83.157,1786609852145362,reliable,1,1,4,4,0
77,4485430055265,7894.481,115.883,1786609852261237,reliable,1,1,4,4,0
78,4485513164403,7977.590,83.109,1786609852344344,reliable,1,1,4,4,0
79,4485611480439,8075.906,98.316,1786609852442666,reliable,1,1,4,4,0
80,4485715000419,8179.426,103.520,1786609852546193,reliable,1,1,4,4,0
81,4485811627777,8276.054,96.627,1786609852642863,reliable,1,1,4,4,0
82,4485915197854,8379.624,103.570,1786609852746384,reliable,1,1,4,4,0
83,4486030420791,8494.847,115.223,1786609852861601,reliable,1,1,4,4,0
84,4486113461181,8577.887,83.040,1786609852944641,reliable,1,1,4,4,0
85,4486212323860,8676.750,98.863,1786609853043506,reliable,1,1,4,4,0
86,4486317752421,8782.178,105.429,1786609853148979,reliable,1,1,4,4,0
87,4486430690332,8895.116,112.938,1786609853261871,reliable,1,1,4,4,0
88,4486513879752,8978.306,83.189,1786609853345067,reliable,1,1,4,4,0
89,4486629477128,9093.903,115.597,1786609853460665,reliable,1,1,4,4,0
90,4486712512193,9176.938,83.035,1786609853543704,reliable,1,1,4,4,0
91,4486830361859,9294.788,117.850,1786609853661550,reliable,1,1,4,4,0
92,4486913286429,9377.712,82.925,1786609853744481,reliable,1,1,4,4,0
93,4487030643601,9495.070,117.357,1786609853861825,reliable,1,1,4,4,0
